Geneid,log2FoldChange,pvalue,-log10(pvalue),comparison,Regulation,JGI_annotation,KEGG_annotation
jgi|Sacce1|6105|YPL245W,2.924658984065627,3.087454057683079e-06,5.510399496126828,GNSR / GNHR,Upregulated,,K09384 uncharacterized protein | (RefSeq) uncharacterized protein
jgi|Sacce1|3834|YKL006W,2.906414587042643,7.83225753136966e-05,4.106113040993738,GNSR / GNHR,Upregulated,,K02875 large subunit ribosomal protein L14e | (RefSeq) RPL14A; ribosomal 60S subunit protein L14A
jgi|Sacce1|1549|YDR508C,2.89030705572817,1.0302615511996659e-05,4.987052507505484,GNSR / GNHR,Upregulated,,K16261 yeast amino acid transporter | (RefSeq) GNP1; glutamine permease GNP1
jgi|Sacce1|3086|YHR123W,2.8621509346284872,6.388080755940592e-05,4.1946296022959695,GNSR / GNHR,Upregulated,Ethanolaminephosphotransferase,K00993 ethanolaminephosphotransferase [EC:2.7.8.1] | (RefSeq) EPT1; bifunctional diacylglycerol cholinephosphotransferase/ethanolaminephosphotransferase
jgi|Sacce1|1357|YDR324C,2.8385574205161586,6.424467082820932e-05,4.192162891745952,GNSR / GNHR,Upregulated,,K14548 U3 small nucleolar RNA-associated protein 4 | (RefSeq) UTP4; Utp4p
jgi|Sacce1|4971|YMR274C,2.832845509877018,2.9954712368148064e-05,4.523534846246404,GNSR / GNHR,Upregulated,Cysteine endopeptidases,K08658 intramembrane prenyl-peptidase [EC:3.4.26.1] | (RefSeq) RCE1; CAAX prenyl protease
jgi|Sacce1|4643|YML026C,2.830927084385925,1.7228455740182427e-05,4.763753648470352,GNSR / GNHR,Upregulated,,K02964 small subunit ribosomal protein S18e | (RefSeq) RPS18B; ribosomal 40S subunit protein S18B
jgi|Sacce1|5005|YMR305C,2.8128810347334414,3.609707749653823e-05,4.442527958163738,GNSR / GNHR,Upregulated,"Glucan 1,3-beta-glucosidase",no KO assigned | (RefSeq) SCW10; putative family 17 glucosidase
jgi|Sacce1|4387|YLR341W,2.7957075281127075,5.8146828898624694e-05,4.23547396501776,GNSR / GNHR,Upregulated,,no KO assigned | (RefSeq) SPO77; Spo77p
jgi|Sacce1|6267|YPL090C,2.78890195294956,4.988067221935755e-05,4.302067702362893,GNSR / GNHR,Upregulated,,K02991 small subunit ribosomal protein S6e | (RefSeq) RPS6A; ribosomal 40S subunit protein S6A
jgi|Sacce1|5748|YOR096W,2.782113433004125,2.8976480304157075e-05,4.537954368254607,GNSR / GNHR,Upregulated,,"K02993 small subunit ribosomal protein S7e | (RefSeq) RPS7A, RPS30; ribosomal 40S subunit protein S7A"
jgi|Sacce1|6153|YPL198W,2.774286691902403,3.4154967274271786e-05,4.466546126450095,GNSR / GNHR,Upregulated,,K02937 large subunit ribosomal protein L7e | (RefSeq) RPL7B; ribosomal 60S subunit protein L7B
jgi|Sacce1|3156|YHR183W,2.7645522514204584,6.537954302717214e-07,6.184558119263008,GNSR / GNHR,Upregulated,Phosphogluconate dehydrogenase (decarboxylating),K00033 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343] | (RefSeq) GND1; phosphogluconate dehydrogenase (decarboxylating) GND1
jgi|Sacce1|3301|YJL133W,2.743790610883749,1.29585614509266e-06,5.887443207462391,GNSR / GNHR,Upregulated,,"K15113 solute carrier family 25 (mitochondrial iron transporter), member 28/37 | (RefSeq) MRS3; Fe(2+) transporter"
jgi|Sacce1|4987|YMR290C,2.7422767420616783,3.966227057637856e-05,4.401622427030226,GNSR / GNHR,Upregulated,In phosphorous-containing anhydrides,K13179 ATP-dependent RNA helicase DDX18/HAS1 [EC:5.6.2.7] | (RefSeq) HAS1; ATP-dependent RNA helicase HAS1
jgi|Sacce1|2116|YER156C,2.738426015617189,6.253037123378267e-05,4.203908992968064,GNSR / GNHR,Upregulated,,K25877 MYG1 exonuclease [EC:3.1.-.-] | (RefSeq) MYG1; Myg1p
jgi|Sacce1|148|YBL087C,2.7246079671375925,2.0186322693709345e-05,4.69494278849994,GNSR / GNHR,Upregulated,,K02894 large subunit ribosomal protein L23e | (RefSeq) RPL23A; ribosomal 60S subunit protein L23A
jgi|Sacce1|3254|YJL177W,2.7141723819806702,2.8747739579433314e-05,4.541396297992532,GNSR / GNHR,Upregulated,,K02880 large subunit ribosomal protein L17e | (RefSeq) RPL17B; ribosomal 60S subunit protein L17B
jgi|Sacce1|2767|YGR187C,2.6889139436026177,1.2910231644762965e-05,4.889065965236308,GNSR / GNHR,Upregulated,,no KO assigned | (RefSeq) HGH1; Hgh1p
jgi|Sacce1|1082|YDR060W,2.6634421839610964,6.381295264280342e-05,4.195091159988022,GNSR / GNHR,Upregulated,Exo-alpha-sialidase,"K14832 ribosome biogenesis protein MAK21 | (RefSeq) MAK21, NOC1; RNA-binding ribosome biosynthesis protein MAK21"
jgi|Sacce1|1143|YDR119W,2.6633979019021203,5.222209124499981e-05,4.282145740747876,GNSR / GNHR,Upregulated,,no KO assigned | (RefSeq) VBA4; Vba4p
jgi|Sacce1|5701|YOR051C,2.645162611134258,1.5881523460871165e-05,4.799107839508751,GNSR / GNHR,Upregulated,,"no KO assigned | (RefSeq) ETT1, NRO1, YOR29-02; Ett1p"
jgi|Sacce1|4907|YMR215W,2.6364180942117725,3.899996849785441e-05,4.4089357437738474,GNSR / GNHR,Upregulated,Licheninase,"K22834 1,3-beta-glucanosyltransferase GAS3 [EC:2.4.1.-] | (RefSeq) GAS3; putative 1,3-beta-glucanosyltransferase"
jgi|Sacce1|3865|YKR026C,2.630797190841125,5.092348864777951e-07,6.293081851511297,GNSR / GNHR,Upregulated,,"K03239 translation initiation factor eIF-2B subunit alpha | (RefSeq) GCN3, AAS2; translation initiation factor eIF2B subunit alpha"
jgi|Sacce1|4605|YML063W,2.609256049526768,2.4372623760715507e-05,4.613097715646441,GNSR / GNHR,Upregulated,,"K02984 small subunit ribosomal protein S3Ae | (RefSeq) RPS1B, PLC2, RP10B; ribosomal 40S subunit protein S1B"
jgi|Sacce1|5266|YNL113W,2.5642008327990893,1.375034352973374e-05,4.861686451564333,GNSR / GNHR,Upregulated,DNA-directed RNA polymerase,K03020 DNA-directed RNA polymerases I and III subunit RPAC2 | (RefSeq) RPC19; DNA-directed RNA polymerase core subunit RPC19
jgi|Sacce1|3504|YJR070C,2.551008190577023,5.056335092248073e-05,4.296164152310336,GNSR / GNHR,Upregulated,,"K06072 deoxyhypusine monooxygenase [EC:1.14.99.29] | (RefSeq) LIA1, MMD1; deoxyhypusine monooxygenase"
jgi|Sacce1|2538|YGL031C,2.5314092736371103,2.271155422181753e-05,4.643753144650249,GNSR / GNHR,Upregulated,,"K02896 large subunit ribosomal protein L24e | (RefSeq) RPL24A, RPL30A; ribosomal 60S subunit protein L24A"
jgi|Sacce1|5648|YOR004W,2.5241995987407106,1.3010490139762848e-05,4.885706342102155,GNSR / GNHR,Upregulated,,K14773 U3 small nucleolar RNA-associated protein 23 | (RefSeq) UTP23; rRNA-binding ribosome biosynthesis protein UTP23
jgi|Sacce1|214|YBL028C,2.5037416994031947,2.9290539885959627e-05,4.533272623288281,GNSR / GNHR,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|4699|YMR024W,2.502135145691605,2.3633642356098684e-05,4.626469340862222,GNSR / GNHR,Upregulated,,"no KO assigned | (RefSeq) MRPL3, mL44; mitochondrial 54S ribosomal protein YmL3"
jgi|Sacce1|6094|YPL254W,2.488489902277817,1.3622214714729223e-05,4.865752278605812,GNSR / GNHR,Upregulated,,"K11362 transcriptional coactivator HFI1/ADA1 | (RefSeq) HFI1, ADA1, GAN1, SRM12, SUP110; Hfi1p"
jgi|Sacce1|4647|YML022W,2.479598350310037,1.867357525791337e-05,4.7287725237150005,GNSR / GNHR,Upregulated,Adenine phosphoribosyltransferase,K00759 adenine phosphoribosyltransferase [EC:2.4.2.7] | (RefSeq) APT1; adenine phosphoribosyltransferase APT1
jgi|Sacce1|5874|YOR216C,2.4658588543327604,2.0667348560324406e-05,4.684715235974603,GNSR / GNHR,Upregulated,,"no KO assigned | (RefSeq) RUD3, GRP1; Rud3p"
jgi|Sacce1|500|YBR233W,2.4375978389466555,7.0166384487075025e-06,5.153870901093619,GNSR / GNHR,Upregulated,,"K18738 heterogeneous nuclear rnp K-like protein | (RefSeq) PBP2, HEK1; Pbp2p"
jgi|Sacce1|2736|YGR159C,2.432260016862764,9.212135211377976e-05,4.03563969629135,GNSR / GNHR,Upregulated,,"K11294 nucleolin | (RefSeq) NSR1, SHE5; Nsr1p"
jgi|Sacce1|1487|YDR447C,2.419704508346885,3.94245792508128e-05,4.40423293287605,GNSR / GNHR,Upregulated,,"K02962 small subunit ribosomal protein S17e | (RefSeq) RPS17B, RP51B, RPL51B; ribosomal 40S subunit protein S17B"
jgi|Sacce1|4823|YMR142C,2.403717512321012,2.77847274615646e-05,4.556193858821705,GNSR / GNHR,Upregulated,,K02873 large subunit ribosomal protein L13e | (RefSeq) RPL13B; ribosomal 60S subunit protein L13B
jgi|Sacce1|3178|YHR203C,2.395711222733636,5.053737602519461e-05,4.296387311038233,GNSR / GNHR,Upregulated,,K02987 small subunit ribosomal protein S4e | (RefSeq) RPS4B; ribosomal 40S subunit protein S4B
jgi|Sacce1|1925|YEL001C,2.390059433266941,1.6050425527735224e-06,5.794513449122192,GNSR / GNHR,Upregulated,,no KO assigned | (RefSeq) IRC22; Irc22p
jgi|Sacce1|2431|YGL135W,2.3786284059824516,4.213905734031721e-05,4.375315183879262,GNSR / GNHR,Upregulated,,"K02865 large subunit ribosomal protein L10Ae | (RefSeq) RPL1B, SSM2; ribosomal 60S subunit protein L1B"
jgi|Sacce1|5951|YOR293W,2.377023771562106,3.164186815964793e-05,4.499737883345185,GNSR / GNHR,Upregulated,,K02947 small subunit ribosomal protein S10e | (RefSeq) RPS10A; ribosomal 40S subunit protein S10A
jgi|Sacce1|2765|YGR185C,2.3697963402036812,6.037884197586605e-05,4.219115220698713,GNSR / GNHR,Upregulated,Tyrosine--tRNA ligase,"K01866 tyrosyl-tRNA synthetase [EC:6.1.1.1] | (RefSeq) TYS1, TTS1; tyrosine--tRNA ligase TYS1"
jgi|Sacce1|2201|YFL027C,2.361984354778094,6.990767047077193e-05,4.155475169599578,GNSR / GNHR,Upregulated,,K20372 TBC1 domain family member 20 | (RefSeq) GYP8; GTPase-activating protein GYP8
jgi|Sacce1|1543|YDR502C,2.352844758632029,7.380957862243764e-06,5.131887274045124,GNSR / GNHR,Upregulated,Methionine adenosyltransferase,"K00789 S-adenosylmethionine synthetase [EC:2.5.1.6] | (RefSeq) SAM2, ETH2; methionine adenosyltransferase SAM2"
jgi|Sacce1|1513|YDR471W,2.324803565901499,6.6421706581086e-05,4.177689970212684,GNSR / GNHR,Upregulated,,K02901 large subunit ribosomal protein L27e | (RefSeq) RPL27B; ribosomal 60S subunit protein L27B
jgi|Sacce1|691|YCR043C,2.3235692566403827,4.5080355109389745e-05,4.346012671564684,GNSR / GNHR,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|2070|YER117W,2.3206713095557983,3.792424937923275e-05,4.4210830062876605,GNSR / GNHR,Upregulated,,K02894 large subunit ribosomal protein L23e | (RefSeq) RPL23B; ribosomal 60S subunit protein L23B
jgi|Sacce1|4327|YLR286C,2.3073298231218895,9.17549902429636e-05,4.037370306628493,GNSR / GNHR,Upregulated,Chitinase,"K01183 chitinase [EC:3.2.1.14] | (RefSeq) CTS1, SCW2; chitinase"
jgi|Sacce1|306|YBR060C,2.254766457420192,1.0693718970104532e-05,4.970871233302497,GNSR / GNHR,Upregulated,,"K02604 origin recognition complex subunit 2 | (RefSeq) ORC2, RRR1, SIR5; origin recognition complex subunit 2"
jgi|Sacce1|5717|YOR067C,2.247483031093442,3.779149648961994e-05,4.422605910297431,GNSR / GNHR,Upregulated,Hexosyltransferases,"K03849 alpha-1,3-glucosyltransferase [EC:2.4.1.265] | (RefSeq) ALG8, YOR29-18; dolichyl-P-Glc:Glc1Man(9)GlcNAc(2)-PP-dolichol alpha-1,3-glucosyltransferase"
jgi|Sacce1|5354|YNL030W,2.22772275728179,7.736542150822552e-05,4.111453103963767,GNSR / GNHR,Upregulated,,K11254 histone H4 | (RefSeq) HHF2; histone H4
jgi|Sacce1|2725|YGR148C,2.2090042463188087,2.0659110553128755e-05,4.684888380308334,GNSR / GNHR,Upregulated,,"K02896 large subunit ribosomal protein L24e | (RefSeq) RPL24B, RPL30B; ribosomal 60S subunit protein L24B"
jgi|Sacce1|3318|YJL118W,2.2075356139784854,8.101810674227095e-05,4.091417909769952,GNSR / GNHR,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|2808|YGR227W,2.206267974861437,3.01229673600397e-06,5.521102248785587,GNSR / GNHR,Upregulated,Hexosyltransferases,"K03850 alpha-1,2-glucosyltransferase [EC:2.4.1.256] | (RefSeq) DIE2, ALG10; dolichyl-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-dolichol alpha-1,2-glucosyltransferase"
jgi|Sacce1|400|YBR143C,2.1960087654621407,2.9880342455878032e-05,4.524614429418692,GNSR / GNHR,Upregulated,,"K03265 peptide chain release factor subunit 1 | (RefSeq) SUP45, SAL4, SUP1, SUP47; translation termination factor eRF1"
jgi|Sacce1|3513|YJR079W,2.193410146357608,9.528967406887715e-05,4.020954158520922,GNSR / GNHR,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|2571|YGL001C,2.193242472069492,4.7103307210888326e-05,4.326948599176511,GNSR / GNHR,Upregulated,3-beta-hydroxy-4-alpha-methylcholestenecarboxylate 3-dehydrogenase (decarboxylating),K07748 sterol-4alpha-carboxylate 3-dehydrogenase (decarboxylating) [EC:1.1.1.170] | (RefSeq) ERG26; sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating)
jgi|Sacce1|781|YDL226C,2.1486887846184013,1.1645173827240753e-05,4.933854024377216,GNSR / GNHR,Upregulated,,K12492 ADP-ribosylation factor GTPase-activating protein 1 | (RefSeq) GCS1; GTPase-activating protein GCS1
jgi|Sacce1|277|YBR034C,2.141352169151288,6.986914106183999e-05,4.155714595723704,GNSR / GNHR,Upregulated,Methyltransferases,"K11434 type I protein arginine methyltransferase [EC:2.1.1.319] | (RefSeq) HMT1, HCP1, ODP1, RMT1; protein-arginine omega-N methyltransferase HMT1"
jgi|Sacce1|2656|YGR082W,2.1243973136141503,7.364935209240524e-05,4.132831069377099,GNSR / GNHR,Upregulated,,"K17770 mitochondrial import receptor subunit TOM20 | (RefSeq) TOM20, MAS20, MOM19; Tom20p"
jgi|Sacce1|1374|YDR341C,2.1208051860720754,1.4729636781287114e-05,4.831807962310636,GNSR / GNHR,Upregulated,Arginine--tRNA ligase,K01887 arginyl-tRNA synthetase [EC:6.1.1.19] | (RefSeq) RRS1; arginine--tRNA ligase
jgi|Sacce1|272|YBR029C,2.102322421808064,6.446880710294576e-05,4.190650365672268,GNSR / GNHR,Upregulated,Phosphatidate cytidylyltransferase,"K00981 phosphatidate cytidylyltransferase [EC:2.7.7.41] | (RefSeq) CDS1, CDG1; phosphatidate cytidylyltransferase"
jgi|Sacce1|3791|YKL045W,2.0868925771371094,1.7845598856455713e-06,5.7484688735592435,GNSR / GNHR,Upregulated,Nucleotidyltransferases,K02685 DNA primase large subunit | (RefSeq) PRI2; DNA primase subunit PRI2
jgi|Sacce1|1405|YDR370C,2.0794404533836355,5.1725179037503285e-05,4.286297997426555,GNSR / GNHR,Upregulated,,no KO assigned | (RefSeq) DXO1; Dxo1p
jgi|Sacce1|4755|YMR079W,2.073891608181898,1.4796040178363119e-05,4.829854498036712,GNSR / GNHR,Upregulated,Protein-tyrosine-phosphatase,"K26544 phosphatidylinositol/phosphatidylcholine transfer protein | (RefSeq) SEC14, PIT1; phosphatidylinositol/phosphatidylcholine transfer protein SEC14"
jgi|Sacce1|2339|YGL225W,2.0711072097698477,1.621783762232402e-05,4.790007052177693,GNSR / GNHR,Upregulated,,"K15356 GDP-mannose transporter | (RefSeq) VRG4, GOG5, LDB3, VAN2, VIG4; GDP-mannose transporter"
jgi|Sacce1|2780|YGR200C,2.047992938742614,9.057463975790041e-05,4.042993384607443,GNSR / GNHR,Upregulated,Lanosterol synthase,"K11374 elongator complex protein 2 | (RefSeq) ELP2, KTI3, TOT2; Elongator subunit ELP2"
jgi|Sacce1|816|YDL191W,2.0357237683612546,7.436877455284262e-05,4.128609374749213,GNSR / GNHR,Upregulated,,"K02918 large subunit ribosomal protein L35e | (RefSeq) RPL35A, SOS1; ribosomal 60S subunit protein L35A"
jgi|Sacce1|4305|YLR265C,2.017715740709292,1.0978156962107241e-05,4.959470564109175,GNSR / GNHR,Upregulated,,"K10983 non-homologous end-joining protein 1 | (RefSeq) NEJ1, LIF2; Nej1p"
jgi|Sacce1|6113|YPL237W,2.012591257697513,1.1654122559339283e-05,4.933520419010166,GNSR / GNHR,Upregulated,,K03238 translation initiation factor 2 subunit 2 | (RefSeq) SUI3; translation initiation factor eIF2 subunit beta
jgi|Sacce1|956|YDL060W,2.010962481807671,2.7000553396974176e-05,4.568627334552523,GNSR / GNHR,Upregulated,,K14799 pre-rRNA-processing protein TSR1 | (RefSeq) TSR1; Tsr1p
jgi|Sacce1|3729|YKL101W,2.002197802164945,5.1851793362380486e-05,4.28523621837008,GNSR / GNHR,Upregulated,,"K02515 serine/threonine-protein kinase HSL1, negative regulator of Swe1 kinase [EC:2.7.11.-] | (RefSeq) HSL1, ELM2, NIK1; protein kinase HSL1"
jgi|Sacce1|4743|YMR068W,-2.0392501593776897,3.305076276762541e-05,4.480818513123936,GNSR / GNUR,Downregulated,,K25576 target of rapamycin complex 2 subunit AVO2 | (RefSeq) AVO2; Avo2p
jgi|Sacce1|300|YBR056W-A,-2.0544796411411537,3.7798745064011775e-05,4.422522618703041,GNSR / GNUR,Downregulated,,no KO assigned | (RefSeq) MNC1; Mnc1p
jgi|Sacce1|4871|YMR182W-A,-2.1361021944605803,3.317133743305287e-05,4.4792370178358025,GNSR / GNUR,Downregulated,,no KO assigned | (RefSeq) MIN3; Min3p
jgi|Sacce1|5958|YOR298C-A,-2.2068489374661486,7.601302682043417e-05,4.119111973621507,GNSR / GNUR,Downregulated,,"K03627 putative transcription factor | (RefSeq) MBF1, SUF13; multiprotein-bridging factor 1"
jgi|Sacce1|6334|YPL024W,-2.3884546600819827,3.5087678252863995e-06,5.454845368043616,GNSR / GNUR,Downregulated,,"K15364 RecQ-mediated genome instability protein 1 | (RefSeq) RMI1, NCE4; Rmi1p"
jgi|Sacce1|2214|YFL016C,-2.48091933855865,4.831793768353606e-05,4.315891610640529,GNSR / GNUR,Downregulated,,K03686 molecular chaperone DnaJ | (RefSeq) MDJ1; Mdj1p
jgi|Sacce1|3332|YJL102W,-2.516490668299579,5.967037014200445e-05,4.224241268170123,GNSR / GNUR,Downregulated,,K02355 elongation factor G | (RefSeq) MEF2; Mef2p
jgi|Sacce1|1172|YDR148C,-2.524063087672401,1.2511543502650684e-05,4.902689109704347,GNSR / GNUR,Downregulated,Dihydrolipoamide S-succinyltransferase,K00658 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61] | (RefSeq) KGD2; dihydrolipoyl transsuccinylase
jgi|Sacce1|334|YBR085C-A,-2.550553208193609,9.29538904630722e-06,5.031732428686212,GNSR / GNUR,Downregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|6422|YPR061C,-2.5655616610552965,9.838972243481074e-05,4.00705026460691,GNSR / GNUR,Downregulated,,no KO assigned | (RefSeq) JID1; Jid1p
jgi|Sacce1|3320|YJL116C,-2.593642884298531,7.71153007059953e-05,4.112859443571485,GNSR / GNUR,Downregulated,,K01238 SUN family beta-glucosidase [EC:3.2.1.-] | (RefSeq) NCA3; SUN family protein NCA3
jgi|Sacce1|5331|YNL052W,-2.9751761798133836,1.160136976154752e-05,4.935490731052236,GNSR / GNUR,Downregulated,Cytochrome-c oxidase,K02263 cytochrome c oxidase subunit 4 | (RefSeq) COX5A; cytochrome c oxidase subunit Va
jgi|Sacce1|6221|YPL134C,-3.041410179471938,2.6183400103819965e-05,4.581973957844616,GNSR / GNUR,Downregulated,,"K15110 solute carrier family 25 (mitochondrial 2-oxodicarboxylate transporter), member 21 | (RefSeq) ODC1; mitochondrial 2-oxodicarboxylate carrier"
jgi|Sacce1|1902|YEL020C,-3.1466381531764074,3.111012661232843e-05,4.507098221391339,GNSR / GNUR,Downregulated,Carbon-carbon lyases,K12261 2-hydroxyacyl-CoA lyase [EC:4.1.2.63] | (RefSeq) PXP1; putative indolepyruvate decarboxylase family protein
jgi|Sacce1|4711|YMR034C,-3.223945137013703,4.0623223613536034e-05,4.391225616578151,GNSR / GNUR,Downregulated,,"K14347 solute carrier family 10 (sodium/bile acid cotransporter), member 7 | (RefSeq) RCH1; Rch1p"
jgi|Sacce1|190|YBL049W,-3.474560565920494,4.52353466713107e-05,4.344522077020538,GNSR / GNUR,Downregulated,Peptidylprolyl isomerase,no KO assigned | (RefSeq) MOH1; Moh1p
jgi|Sacce1|2109|YER150W,-3.594304598615299,5.031840379890701e-05,4.29827314403977,GNSR / GNUR,Downregulated,,no KO assigned | (RefSeq) SPI1; Spi1p
jgi|Sacce1|6341|YPL017C,-3.825605498258798,9.409222042850167e-05,4.026446282679462,GNSR / GNUR,Downregulated,Dihydrolipoamide dehydrogenase,no KO assigned | (RefSeq) IRC15; Irc15p
jgi|Sacce1|2616|YGR043C,-4.040834432526089,1.2861206670867832e-05,4.890718282895876,GNSR / GNUR,Downregulated,Transaldolase,K00616 transaldolase [EC:2.2.1.2] | (RefSeq) NQM1; sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate transaldolase NQM1
jgi|Sacce1|2825|YGR243W,-4.105973718890708,9.770783809672577e-05,4.010070595896198,GNSR / GNUR,Downregulated,,"K22139 mitochondrial pyruvate carrier 2 | (RefSeq) MPC3, FMP43; mitochondrial pyruvate carrier"
jgi|Sacce1|6165|YPL187W,5.151729441279356,5.0136367741075685e-05,4.299847132825913,GNSR / GNUR,Upregulated,,K11234 mating pheromone alpha-factor | (RefSeq) MF(ALPHA)1; Mf(Alpha)1p
jgi|Sacce1|3089|YHR126C,3.3315778071405746,7.336214839238465e-05,4.134527958945237,GNSR / GNUR,Upregulated,,no KO assigned | (RefSeq) ANS1; Ans1p
jgi|Sacce1|342|YBR092C,3.0405499942412106,3.121897186805823e-05,4.505581403624062,GNSR / GNUR,Upregulated,Acid phosphatase,K01078 acid phosphatase [EC:3.1.3.2] | (RefSeq) PHO3; acid phosphatase PHO3
jgi|Sacce1|4891|YMR199W,2.645445837218862,8.043935083975524e-06,5.094531442896899,GNSR / GNUR,Upregulated,,K12760 G1/S-specific cyclin CLN1 | (RefSeq) CLN1; cyclin CLN1
jgi|Sacce1|4327|YLR286C,2.391023205025566,7.0291278536855e-05,4.153098557174894,GNSR / GNUR,Upregulated,Chitinase,"K01183 chitinase [EC:3.2.1.14] | (RefSeq) CTS1, SCW2; chitinase"
jgi|Sacce1|6325|YPL033C,2.2441310349993757,1.5605874989830787e-05,4.806711876303229,GNSR / GNUR,Upregulated,,no KO assigned | (RefSeq) SRL4; Srl4p
jgi|Sacce1|778|YDL229W,2.2191832641346867,2.0294797823663636e-05,4.6926152707573685,GNSR / GNUR,Upregulated,,"K03283 heat shock 70kDa protein 1/6/8 | (RefSeq) SSB1, YG101; Hsp70 family ATPase SSB1"
jgi|Sacce1|826|YDL182W,2.178022327123842,7.309895989363294e-06,5.136088802463062,GNSR / GNUR,Upregulated,,K01655 homocitrate synthase [EC:2.3.3.14] | (RefSeq) LYS20; homocitrate synthase LYS20
jgi|Sacce1|2032|YER086W,2.161201960638424,5.757933604069465e-06,5.239733347369104,GNSR / GNUR,Upregulated,,"K01754 threonine dehydratase [EC:4.3.1.19] | (RefSeq) ILV1, ISO1; threonine ammonia-lyase ILV1"
jgi|Sacce1|325|YBR078W,2.15938049902933,6.406618414914819e-06,5.193371142284402,GNSR / GNUR,Upregulated,Licheninase,no KO assigned | (RefSeq) ECM33; Ecm33p
jgi|Sacce1|3775|YKL060C,2.1168564677512935,1.6014715609370056e-06,5.795480769168622,GNSR / GNUR,Upregulated,Fructose-bisphosphate aldolase,"K01624 fructose-bisphosphate aldolase, class II [EC:4.1.2.13] | (RefSeq) FBA1, LOT1; fructose-bisphosphate aldolase FBA1"
jgi|Sacce1|4220|YLR183C,2.092723382280671,2.9858012077101957e-05,4.524939110632588,GNSR / GNUR,Upregulated,,no KO assigned | (RefSeq) TOS4; Tos4p
jgi|Sacce1|3241|YJL190C,2.0625904071089054,6.412589322743794e-05,4.192966572429124,GNSR / GNUR,Upregulated,,"K02957 small subunit ribosomal protein S15Ae | (RefSeq) RPS22A, RPS24; ribosomal 40S subunit protein S22A"
jgi|Sacce1|1647|YIL123W,2.00671411176725,5.326432800143557e-05,4.2735635477961695,GNSR / GNUR,Upregulated,Exo-alpha-sialidase,K01238 SUN family beta-glucosidase [EC:3.2.1.-] | (RefSeq) SIM1; putative glucosidase SIM1
jgi|Sacce1|159|YBL076C,-2.0049989379967235,1.4669352093548986e-06,5.833589067370782,GNUR / EBY,Downregulated,Isoleucine--tRNA ligase,K01870 isoleucyl-tRNA synthetase [EC:6.1.1.5] | (RefSeq) ILS1; isoleucine--tRNA ligase ILS1
jgi|Sacce1|218|YBL024W,-2.0075598284051583,1.1154670948130805e-05,4.952543236453098,GNUR / EBY,Downregulated,,"K15334 multisite-specific tRNA:(cytosine-C5)-methyltransferase [EC:2.1.1.202] | (RefSeq) NCL1, TRM4; tRNA (cytosine-C5-)-methyltransferase"
jgi|Sacce1|3580|YJR143C,-2.0139900415336114,4.205252830077945e-05,4.376207888235429,GNUR / EBY,Downregulated,Dolichyl-phosphate-mannose--protein mannosyltransferase,K00728 dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109] | (RefSeq) PMT4; dolichyl-phosphate-mannose-protein mannosyltransferase
jgi|Sacce1|4249|YLR212C,-2.0152044350976053,2.816451941561443e-06,5.550297654935552,GNUR / EBY,Downregulated,,K10389 tubulin gamma | (RefSeq) TUB4; gamma-tubulin
jgi|Sacce1|6435|YPR074C,-2.0219777596626662,1.179061407190797e-05,4.928463575643142,GNUR / EBY,Downregulated,Transketolase,K00615 transketolase [EC:2.2.1.1] | (RefSeq) TKL1; transketolase TKL1
jgi|Sacce1|2677|YGR103W,-2.0259853127916587,9.920680230847176e-05,4.00345854857414,GNUR / EBY,Downregulated,,"K14843 pescadillo | (RefSeq) NOP7, YPH1; mRNA-binding ribosome synthesis protein NOP7"
jgi|Sacce1|4102|YLR083C,-2.0276816111034885,1.1340997352205697e-05,4.945348750953426,GNUR / EBY,Downregulated,,"K17086 transmembrane 9 superfamily member 2/4 | (RefSeq) EMP70, TMN1; Emp70p"
jgi|Sacce1|6267|YPL090C,-2.033537258627072,1.3588142966584574e-06,5.866839892382512,GNUR / EBY,Downregulated,,K02991 small subunit ribosomal protein S6e | (RefSeq) RPS6A; ribosomal 40S subunit protein S6A
jgi|Sacce1|4079|YLR060W,-2.0354557401646747,4.5988191183326947e-07,6.337353671846892,GNUR / EBY,Downregulated,Phenylalanine--tRNA ligase,K01890 phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20] | (RefSeq) FRS1; phenylalanine--tRNA ligase subunit beta
jgi|Sacce1|4123|YLR103C,-2.035841409265895,3.076144601052903e-05,4.51199325340789,GNUR / EBY,Downregulated,,"K06628 cell division control protein 45 | (RefSeq) CDC45, SLD4; DNA replication initiation factor CDC45"
