Geneid,log2FoldChange,pvalue,-log10(pvalue),comparison,Regulation,JGI_annotation,KEGG_annotation
jgi|Sacce1|717|YCR072C,-3.8581317031181386,4.68372158253302e-06,5.329408928877925,GNHR / EBY,Downregulated,2-acetyl-1-alkylglycerophosphocholine esterase,K14855 ribosome assembly protein 4 | (RefSeq) RSA4; Rsa4p
jgi|Sacce1|6463|YPR102C,-3.858749016009765,4.697882149258114e-05,4.328097882102656,GNHR / EBY,Downregulated,,K02868 large subunit ribosomal protein L11e | (RefSeq) RPL11A; ribosomal 60S subunit protein L11A
jgi|Sacce1|2704|YGR128C,-3.904937451222646,3.002840568066299e-05,4.52246772549237,GNHR / EBY,Downregulated,,K14547 U3 small nucleolar RNA-associated protein 8 | (RefSeq) UTP8; Utp8p
jgi|Sacce1|1766|YIL015W,-3.964536460155547,4.5854835533402964e-08,7.338614859890537,GNHR / EBY,Downregulated,Barrierpepsin,"K01383 barrierpepsin [EC:3.4.23.35] | (RefSeq) BAR1, SST1; aspartyl protease BAR1"
jgi|Sacce1|1124|YDR101C,-3.97881091992892,7.070313977235204e-05,4.15056129970339,GNHR / EBY,Downregulated,Methionyl aminopeptidase,K14813 metalloprotease ARX1 [EC:3.-.-.-] | (RefSeq) ARX1; putative hydrolase
jgi|Sacce1|4504|YLR448W,-3.995797345432664,9.88079258777002e-06,5.005208217083535,GNHR / EBY,Downregulated,,K02934 large subunit ribosomal protein L6e | (RefSeq) RPL6B; ribosomal 60S subunit protein L6B
jgi|Sacce1|210|YBL031W,-4.049086372001842,8.750019808204238e-08,7.0579909638252225,GNHR / EBY,Downregulated,,no KO assigned | (RefSeq) SHE1; She1p
jgi|Sacce1|3023|YHR068W,-4.059839222701786,7.247574767434745e-07,6.139807295680885,GNHR / EBY,Downregulated,,K00809 deoxyhypusine synthase [EC:2.5.1.46] | (RefSeq) DYS1; deoxyhypusine synthase
jgi|Sacce1|4627|YML043C,-4.120462704784625,5.759889121488695e-05,4.239585876713785,GNHR / EBY,Downregulated,,K15222 RNA polymerase I-specific transcription initiation factor RRN11 | (RefSeq) RRN11; Rrn11p
jgi|Sacce1|4223|YLR186W,-4.170542852102681,2.3590418666470377e-06,5.627264351487258,GNHR / EBY,Downregulated,,"K14568 rRNA small subunit pseudouridine methyltransferase Nep1 [EC:2.1.1.260] | (RefSeq) EMG1, NEP1; 18S rRNA pseudouridine methyltransferase"
jgi|Sacce1|4234|YLR197W,-4.306280399175124,1.1828902674683904e-05,4.927055541461119,GNHR / EBY,Downregulated,,"K14564 nucleolar protein 56 | (RefSeq) NOP56, SIK1; snoRNP complex protein NOP56"
jgi|Sacce1|2699|YGR123C,-4.311355787631871,1.45013376842025e-06,5.838591934173862,GNHR / EBY,Downregulated,Serine/threonine specific protein phosphatase,K04460 serine/threonine-protein phosphatase 5 [EC:3.1.3.16] | (RefSeq) PPT1; protein serine/threonine phosphatase
jgi|Sacce1|6092|YPL256C,-4.378595034713285,5.436066951464342e-06,5.264715203066758,GNHR / EBY,Downregulated,,K06650 G1/S-specific cyclin CLN2 | (RefSeq) CLN2; cyclin CLN2
jgi|Sacce1|3610|YKL216W,-4.699158413713653,9.20834981643396e-07,6.035818190631392,GNHR / EBY,Downregulated,Dihydroorotate oxidase,K00226 dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1] | (RefSeq) URA1; dihydroorotate dehydrogenase
jgi|Sacce1|4794|YMR116C,-4.781164263130063,2.178462122375309e-08,7.661849986881039,GNHR / EBY,Downregulated,2-acetyl-1-alkylglycerophosphocholine esterase,"K14753 guanine nucleotide-binding protein subunit beta-2-like 1 protein | (RefSeq) ASC1, ASU9, CPC2, NAD1; ribosomal 40S subunit protein ASC1"
jgi|Sacce1|681|YCR034W,-5.095070196626408,9.025896446787486e-05,4.044509653404701,GNHR / EBY,Downregulated,,"K10245 fatty acid elongase 2 [EC:2.3.1.199] | (RefSeq) ELO2, FEN1, GNS1, VBM2; fatty acid elongase ELO2"
jgi|Sacce1|1168|YDR144C,-5.782329101482709,2.893367609855587e-05,4.538596384606662,GNHR / EBY,Downregulated,Yapsin 1,"K06009 yapsin 1/2 [EC:3.4.23.41] | (RefSeq) MKC7, YPS2; aspartyl protease"
jgi|Sacce1|4423|YLR372W,-5.791708486316173,5.708570740755424e-05,4.2434726127877145,GNHR / EBY,Downregulated,,"K10246 fatty acid elongase 3 [EC:2.3.1.199] | (RefSeq) ELO3, APA1, SRE1, SUR4, VBM1; fatty acid elongase ELO3"
jgi|Sacce1|780|YDL227C,-6.455541759628503,1.8023162162127307e-05,4.74416900974529,GNHR / EBY,Downregulated,,no KO assigned | (RefSeq) HO; Hop
jgi|Sacce1|5180|YNL194C,9.190327715214021,8.00607215617168e-05,4.096580500055797,GNHR / EBY,Upregulated,,K27385 SUR7 family protein | (RefSeq) uncharacterized protein
jgi|Sacce1|5588|YOL052C-A,7.703502928753751,1.562122680295413e-07,6.806284862082822,GNHR / EBY,Upregulated,,"no KO assigned | (RefSeq) DDR2, YOL053C-A; Ddr2p"
jgi|Sacce1|1026|YDR007W,6.082387180965905,2.280936375294228e-05,4.64188682881542,GNHR / EBY,Upregulated,Phosphoribosylanthranilate isomerase,K01817 phosphoribosylanthranilate isomerase [EC:5.3.1.24] | (RefSeq) TRP1; phosphoribosylanthranilate isomerase TRP1
jgi|Sacce1|3740|YKL093W,5.776903721501909,3.793368977684564e-05,4.42097491179796,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) MBR1; Mbr1p
jgi|Sacce1|478|YBR214W,5.307459307549599,2.9822185497952422e-06,5.525460532750187,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) SDS24; Sds24p
jgi|Sacce1|2217|YFL014W,4.344328220250336,4.683014348178896e-05,4.329474511591105,GNHR / EBY,Upregulated,,"no KO assigned | (RefSeq) HSP12, GLP1, HOR5; lipid-binding protein HSP12"
jgi|Sacce1|4404|YLR356W,4.263713431801287,5.0649735968902365e-08,7.295422814223693,GNHR / EBY,Upregulated,,K19717 autophagy-related protein 33 | (RefSeq) ATG33; Atg33p
jgi|Sacce1|5841|YOR185C,4.06903963715909,8.516094869359294e-05,4.069759509163053,GNHR / EBY,Upregulated,,"K07936 GTP-binding nuclear protein Ran | (RefSeq) GSP2, CNR2; Ran GTPase GSP2"
jgi|Sacce1|5137|YNL237W,3.8733767512581827,3.6506083785147845e-05,4.437634753786063,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) YTP1; Ytp1p
jgi|Sacce1|4099|YLR080W,3.808437623835307,1.3672443226612889e-06,5.864153871311885,GNHR / EBY,Upregulated,,"K10080 lectin, mannose-binding 1 | (RefSeq) EMP46; Emp46p"
jgi|Sacce1|5244|YNL134C,3.7912704949091833,2.102084989205645e-05,4.6773497290323895,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|1292|YDR262W,3.4838701211744127,7.153514376794239e-06,5.145480545685103,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|2183|YFL042C,3.2847291720392975,4.110537592897838e-05,4.386101375602992,GNHR / EBY,Upregulated,Sterol glucosyltransferase,"K27898 protein Aster | (RefSeq) LAM5, LTC2, YFL043C; Lam5p"
jgi|Sacce1|5370|YNL015W,3.2681723128616005,6.939345287741572e-07,6.15868150235984,GNHR / EBY,Upregulated,,"no KO assigned | (RefSeq) PBI2, LMA1; Pbi2p"
jgi|Sacce1|6155|YPL196W,3.2153866535833475,1.0390535988043027e-05,4.9833620491083135,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) OXR1; Oxr1p
jgi|Sacce1|4049|YLR030W,3.1996036331268707,9.320896709628569e-08,7.030542304672815,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|6073|YPL277C,3.170786251355442,1.7294620206226264e-06,5.762088970750011,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|3213|YJL217W,3.0894146757580923,3.9807956108957693e-07,6.400030120164924,GNHR / EBY,Upregulated,,K09702 uncharacterized protein | (RefSeq) REE1; Ree1p
jgi|Sacce1|984|YDL032W,3.085340027398379,6.863721258269763e-05,4.163440361880414,GNHR / EBY,Upregulated,,
jgi|Sacce1|6422|YPR061C,3.0806523920013458,9.844716505636264e-05,4.006796785550294,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) JID1; Jid1p
jgi|Sacce1|6072|YPL278C,3.0017632368841736,7.737263378260997e-05,4.111412619404703,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|2207|YFL021C-A,2.976041608931284,6.649507644777282e-06,5.17721051034689,GNHR / EBY,Upregulated,,
jgi|Sacce1|5041|YNL332W,2.9570453686756037,1.5750324038244738e-06,5.802710506853811,GNHR / EBY,Upregulated,,K18278 pyrimidine precursor biosynthesis enzyme | (RefSeq) THI12; 4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase
jgi|Sacce1|3793|YKL043W,2.7568025653702626,2.6496606278932042e-05,4.576809747524204,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) PHD1; Phd1p
jgi|Sacce1|6518|YPR154W,2.6831873331868286,2.5171951261855582e-05,4.599083117808378,GNHR / EBY,Upregulated,,"K20522 LAS seventeen-binding protein 1/2 | (RefSeq) PIN3, LSB2; Pin3p"
jgi|Sacce1|3167|YHR193C-A,2.659721241181525,7.349874992364054e-05,4.133720047390386,GNHR / EBY,Upregulated,,
jgi|Sacce1|2590|YGR019W,2.6519290987638247,3.5943254865145615e-05,4.444382597623073,GNHR / EBY,Upregulated,4-aminobutyrate aminotransferase,K13524 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22] | (RefSeq) UGA1; 4-aminobutyrate transaminase
jgi|Sacce1|4383|YLR337C,2.619793012940585,4.620035813181504e-05,4.335354657905601,GNHR / EBY,Upregulated,Acid--D-amino-acid ligases (peptide synthases),"no KO assigned | (RefSeq) VRP1, END5, MDP2, YLR337W; Vrp1p"
jgi|Sacce1|3687|YKL141W,2.5473229609073855,1.1386417519944556e-05,4.943612895416137,GNHR / EBY,Upregulated,Succinate dehydrogenase (ubiquinone),"K00236 succinate dehydrogenase (ubiquinone) cytochrome b560 subunit | (RefSeq) SDH3, CYB3, YKL4; succinate dehydrogenase cytochrome b subunit SDH3"
jgi|Sacce1|4342|YLR299W,2.5249032896637225,3.653782416812265e-06,5.437257318502729,GNHR / EBY,Upregulated,Gamma-glutamyltransferase,"K00681 gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13] | (RefSeq) ECM38, CIS2; gamma-glutamyltransferase"
jgi|Sacce1|5671|YOR023C,2.5231779694406646,1.0654017967164254e-05,4.972486575147049,GNHR / EBY,Upregulated,,K11370 ADA HAT complex component 1 | (RefSeq) AHC1; Ahc1p
jgi|Sacce1|3069|YHR106W,2.458386037368804,9.549678180637908e-05,4.02001126367574,GNHR / EBY,Upregulated,,K00384 thioredoxin reductase (NADPH) [EC:1.8.1.9] | (RefSeq) TRR2; thioredoxin-disulfide reductase TRR2
jgi|Sacce1|3990|YLL029W,2.4518134342691167,5.982107127692938e-05,4.223145813880877,GNHR / EBY,Upregulated,Xaa-Pro aminopeptidase,K01262 Xaa-Pro aminopeptidase [EC:3.4.11.9] | (RefSeq) FRA1; aminopeptidase P
jgi|Sacce1|5681|YOR032W-A,2.424257193563492,2.3707538468881973e-07,6.625113536063052,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|3706|YKL123W,2.412780149006504,5.4961981057817325e-05,4.259937621891506,GNHR / EBY,Upregulated,,
jgi|Sacce1|1744|YIL033C,2.3667552020459595,1.6171733892204743e-06,5.791243413646669,GNHR / EBY,Upregulated,Phosphotransferases with an alcohol group as acceptor,"K04739 cAMP-dependent protein kinase regulator | (RefSeq) BCY1, SRA1; cAMP-dependent protein kinase regulatory subunit BCY1"
jgi|Sacce1|707|YCR060W,2.347492821390427,8.999093983864243e-06,5.045801212517898,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) TAH1; Tah1p
jgi|Sacce1|570|YBR299W,2.2477851529930217,3.801559248848637e-05,4.420038236468165,GNHR / EBY,Upregulated,Alpha-glucosidase,"K01182 oligo-1,6-glucosidase [EC:3.2.1.10] | (RefSeq) MAL32; alpha-glucosidase MAL32"
jgi|Sacce1|6077|YPL271W,2.175839938319605,4.033498984250701e-06,5.394318048088656,GNHR / EBY,Upregulated,H(+)-transporting two-sector ATPase,K02135 F-type H+-transporting ATPase subunit epsilon | (RefSeq) ATP15; F1F0 ATP synthase subunit epsilon
jgi|Sacce1|3169|YHR195W,2.173946344516378,6.896092942459357e-07,6.161396893916924,GNHR / EBY,Upregulated,,"K22264 nucleus-vacuole junction protein 1 | (RefSeq) NVJ1, VAB36; Nvj1p"
jgi|Sacce1|2004|YER066W,2.1702432531209457,1.1423068832259715e-05,4.942217206258863,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) RRT13; Rrt13p
jgi|Sacce1|4230|YLR193C,2.1582950008863935,4.634671711199499e-05,4.3339810229140685,GNHR / EBY,Upregulated,,"K27964 PRELI domain-containing protein 1, mitochondrial | (RefSeq) UPS1; Ups1p"
jgi|Sacce1|2118|YER158C,2.119871289920995,3.2690932532275445e-06,5.4855726906816376,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|1616|YIL152W,2.1064375466791523,2.4495427027233468e-06,5.610914985113363,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) VPR1; Vpr1p
jgi|Sacce1|3076|YHR113W,2.0876108468731163,6.253385517630435e-08,7.203884796488284,GNHR / EBY,Upregulated,Aspartyl aminopeptidase,K01267 aspartyl aminopeptidase [EC:3.4.11.21] | (RefSeq) APE4; aspartyl aminopeptidase
jgi|Sacce1|340|YBR090C,2.048337947240526,3.5077947344680444e-06,5.454965828161205,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|6542|YPR172W,2.0150194496805724,1.312294765037696e-05,4.881968603640972,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) pyridoxal 5'-phosphate synthase
jgi|Sacce1|807|YDL200C,2.0119843536605364,5.578479325721389e-06,5.253484172111519,GNHR / EBY,Upregulated,Methylated-DNA--[protein]-cysteine S-methyltransferase,K00567 methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63] | (RefSeq) MGT1; methylated-DNA--protein-cysteine methyltransferase
